FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TYPE_CRIME,Tipo di delitto,SEX,Sesso,AGE,Età,CITIZENSHIP,Cittadinanza,TIME_PERIOD,Osservazione,NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_TYPE_CRIME,Tipo di delitto (NOTE_TYPE_CRIME)
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y_UN13,Fino a 13 anni,ITL,Italiano-a,2016,4,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y_UN13,Fino a 13 anni,ITL,Italiano-a,2017,2,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y_UN13,Fino a 13 anni,FRG,Straniero-a,2015,2,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y_UN13,Fino a 13 anni,FRG,Straniero-a,2016,1,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y_UN13,Fino a 13 anni,FRG,Straniero-a,2017,0,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y_UN13,Fino a 13 anni,TOTAL,Totale,2015,17,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y_UN13,Fino a 13 anni,TOTAL,Totale,2016,5,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y_UN13,Fino a 13 anni,TOTAL,Totale,2017,2,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y14-17,14-17 anni,ITL,Italiano-a,2015,183,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y14-17,14-17 anni,ITL,Italiano-a,2016,71,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y14-17,14-17 anni,ITL,Italiano-a,2017,10,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y14-17,14-17 anni,FRG,Straniero-a,2015,83,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y14-17,14-17 anni,FRG,Straniero-a,2016,11,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y14-17,14-17 anni,FRG,Straniero-a,2017,5,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y14-17,14-17 anni,TOTAL,Totale,2015,266,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y14-17,14-17 anni,TOTAL,Totale,2016,82,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y14-17,14-17 anni,TOTAL,Totale,2017,15,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y18-24,18-24 anni,ITL,Italiano-a,2015,807,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y18-24,18-24 anni,ITL,Italiano-a,2016,238,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y18-24,18-24 anni,ITL,Italiano-a,2017,46,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y18-24,18-24 anni,FRG,Straniero-a,2015,212,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y18-24,18-24 anni,FRG,Straniero-a,2016,51,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y18-24,18-24 anni,FRG,Straniero-a,2017,6,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y18-24,18-24 anni,TOTAL,Totale,2015,1019,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y18-24,18-24 anni,TOTAL,Totale,2016,289,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y18-24,18-24 anni,TOTAL,Totale,2017,52,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y25-34,25-34 anni,ITL,Italiano-a,2015,1810,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y25-34,25-34 anni,ITL,Italiano-a,2016,596,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y25-34,25-34 anni,ITL,Italiano-a,2017,91,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y25-34,25-34 anni,FRG,Straniero-a,2015,748,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y25-34,25-34 anni,FRG,Straniero-a,2016,199,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y25-34,25-34 anni,FRG,Straniero-a,2017,17,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y25-34,25-34 anni,TOTAL,Totale,2015,2558,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y25-34,25-34 anni,TOTAL,Totale,2016,795,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y25-34,25-34 anni,TOTAL,Totale,2017,108,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y35-44,35-44 anni,ITL,Italiano-a,2015,3298,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y35-44,35-44 anni,ITL,Italiano-a,2016,1074,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y35-44,35-44 anni,ITL,Italiano-a,2017,153,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y35-44,35-44 anni,FRG,Straniero-a,2015,830,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y35-44,35-44 anni,FRG,Straniero-a,2016,236,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y35-44,35-44 anni,FRG,Straniero-a,2017,28,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y35-44,35-44 anni,TOTAL,Totale,2015,4128,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y35-44,35-44 anni,TOTAL,Totale,2016,1310,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y35-44,35-44 anni,TOTAL,Totale,2017,181,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y45-54,45-54 anni,ITL,Italiano-a,2015,3306,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y45-54,45-54 anni,ITL,Italiano-a,2016,1142,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y45-54,45-54 anni,ITL,Italiano-a,2017,183,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y45-54,45-54 anni,FRG,Straniero-a,2015,588,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y45-54,45-54 anni,FRG,Straniero-a,2016,111,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y45-54,45-54 anni,FRG,Straniero-a,2017,14,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y45-54,45-54 anni,TOTAL,Totale,2015,3894,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y45-54,45-54 anni,TOTAL,Totale,2016,1253,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y45-54,45-54 anni,TOTAL,Totale,2017,197,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y55-64,55-64 anni,ITL,Italiano-a,2015,1965,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y55-64,55-64 anni,ITL,Italiano-a,2016,642,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y55-64,55-64 anni,ITL,Italiano-a,2017,79,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y55-64,55-64 anni,FRG,Straniero-a,2015,223,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y55-64,55-64 anni,FRG,Straniero-a,2016,49,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y55-64,55-64 anni,FRG,Straniero-a,2017,2,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y55-64,55-64 anni,TOTAL,Totale,2015,2188,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y55-64,55-64 anni,TOTAL,Totale,2016,691,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y55-64,55-64 anni,TOTAL,Totale,2017,81,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y_GE65,65 anni e più,ITL,Italiano-a,2015,1665,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y_GE65,65 anni e più,ITL,Italiano-a,2016,555,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y_GE65,65 anni e più,ITL,Italiano-a,2017,68,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y_GE65,65 anni e più,FRG,Straniero-a,2015,136,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y_GE65,65 anni e più,FRG,Straniero-a,2016,9,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y_GE65,65 anni e più,FRG,Straniero-a,2017,2,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y_GE65,65 anni e più,TOTAL,Totale,2015,1801,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y_GE65,65 anni e più,TOTAL,Totale,2016,564,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,OFFENCE,Ingiurie,2,Femmine,Y_GE65,65 anni e più,TOTAL,Totale,2017,70,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,RAPE,Violenze sessuali,1,Maschi,Y_UN13,Fino a 13 anni,ITL,Italiano-a,2015,14,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,RAPE,Violenze sessuali,1,Maschi,Y_UN13,Fino a 13 anni,ITL,Italiano-a,2016,31,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,RAPE,Violenze sessuali,1,Maschi,Y_UN13,Fino a 13 anni,ITL,Italiano-a,2017,22,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,RAPE,Violenze sessuali,1,Maschi,Y_UN13,Fino a 13 anni,ITL,Italiano-a,2018,19,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,RAPE,Violenze sessuali,1,Maschi,Y_UN13,Fino a 13 anni,ITL,Italiano-a,2019,24,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,RAPE,Violenze sessuali,1,Maschi,Y_UN13,Fino a 13 anni,ITL,Italiano-a,2020,7,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,RAPE,Violenze sessuali,1,Maschi,Y_UN13,Fino a 13 anni,ITL,Italiano-a,2021,17,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
